,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,TARGET_TXT,SOCSTATUS_WORK_FL_TXT,SOCSTATUS_PENS_FL_TXT,GENDER_TXT
1416,60525756,0,47,1,0,1,2,0,8000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1417,60526427,0,46,1,0,1,0,0,7500.0,1,1,отклика нет,работает,не пенсионер,мужчина
1418,60527022,0,35,1,0,1,2,2,6000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1419,60527357,0,36,1,0,1,2,2,7000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1420,60527782,0,60,1,1,1,0,0,7500.0,1,1,отклика нет,работает,пенсионер,мужчина
1421,60528049,0,50,1,0,1,0,0,7000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1422,60529577,0,29,1,0,1,2,2,9000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1423,60529598,0,33,1,0,1,2,2,7000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1424,60530274,0,34,1,0,1,1,1,11000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1425,60530646,0,51,1,0,1,1,1,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1426,60530952,0,55,1,1,1,0,0,22000.0,1,1,отклика нет,работает,пенсионер,мужчина
1427,60531028,0,58,1,0,0,0,0,50000.0,1,1,отклика нет,работает,не пенсионер,женщина
1428,60531062,1,53,1,0,1,0,0,10000.0,1,1,отклик,работает,не пенсионер,мужчина
1429,60531283,0,24,1,0,1,0,0,9000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1430,60531580,0,38,1,0,1,2,2,13000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1431,60531647,0,49,1,0,0,1,0,25000.0,1,1,отклика нет,работает,не пенсионер,женщина
1432,60531676,0,40,1,0,1,2,1,8000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1433,60531745,0,60,0,1,1,0,0,5000.0,1,1,отклика нет,не работает,пенсионер,мужчина
1434,60531853,0,50,1,0,0,2,0,11000.0,1,1,отклика нет,работает,не пенсионер,женщина
1435,60531892,0,54,1,1,1,0,0,20000.0,1,1,отклика нет,работает,пенсионер,мужчина
1436,60532169,0,48,1,0,1,1,0,40000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1437,60532277,0,50,1,0,1,2,0,5000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1438,61019868,0,33,1,0,1,2,2,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1439,61020872,0,49,1,0,1,2,0,10000.0,2,2,отклика нет,работает,не пенсионер,мужчина
1440,61021663,0,60,0,1,1,3,0,5700.0,1,1,отклика нет,не работает,пенсионер,мужчина
1441,61022263,0,57,1,1,1,2,0,18000.0,2,1,отклика нет,работает,пенсионер,мужчина
1442,61022855,0,56,1,0,1,1,0,6000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1443,61028578,0,57,0,1,1,0,0,3500.0,1,1,отклика нет,не работает,пенсионер,мужчина
1444,61028608,0,65,0,1,1,0,0,8000.0,1,1,отклика нет,не работает,пенсионер,мужчина
1445,61029080,0,27,1,0,0,1,1,11500.0,1,1,отклика нет,работает,не пенсионер,женщина
1446,61029303,0,66,0,1,1,0,0,7000.0,1,1,отклика нет,не работает,пенсионер,мужчина
1447,61029447,0,23,1,0,0,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
1448,61029449,1,39,1,0,0,1,1,15000.0,1,1,отклик,работает,не пенсионер,женщина
1449,61029451,0,50,1,0,1,2,0,25000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1450,61029868,1,30,1,0,1,0,0,15000.0,1,1,отклик,работает,не пенсионер,мужчина
1451,61030057,0,30,1,0,0,2,2,25000.0,1,1,отклика нет,работает,не пенсионер,женщина
1452,61030680,0,47,1,0,1,1,1,19000.0,2,1,отклика нет,работает,не пенсионер,мужчина
1453,61030687,1,36,1,0,0,0,0,8000.0,2,0,отклик,работает,не пенсионер,женщина
1454,61033748,0,22,1,0,0,0,0,25000.0,1,1,отклика нет,работает,не пенсионер,женщина
1455,61033976,0,49,1,0,1,2,1,6000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1456,61033993,0,28,1,0,0,1,1,25000.0,1,1,отклика нет,работает,не пенсионер,женщина
1457,61034219,0,48,1,0,0,0,0,15000.0,1,0,отклика нет,работает,не пенсионер,женщина
1458,61034324,1,42,1,0,0,2,2,21000.0,1,0,отклик,работает,не пенсионер,женщина
1459,61036343,0,30,1,0,0,0,0,12000.0,1,1,отклика нет,работает,не пенсионер,женщина
1460,61039219,0,60,1,1,1,1,0,12000.0,1,1,отклика нет,работает,пенсионер,мужчина
1461,61039440,0,41,1,0,1,1,1,12000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1462,61039914,0,52,1,1,1,1,1,12000.0,1,1,отклика нет,работает,пенсионер,мужчина
1463,61040249,0,27,1,0,0,1,1,55000.0,1,1,отклика нет,работает,не пенсионер,женщина
1464,61040426,0,66,1,1,1,2,0,12000.0,1,1,отклика нет,работает,пенсионер,мужчина
1465,61040746,0,45,0,1,0,1,0,6000.0,1,1,отклика нет,не работает,пенсионер,женщина
1466,61040867,0,52,1,0,1,0,0,30000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1467,61041653,0,48,1,0,1,0,0,6000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1468,61043143,0,35,1,0,1,2,2,12000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1469,61043217,0,34,1,0,1,1,1,9000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1470,61043708,0,54,1,0,1,1,0,13000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1471,61043714,0,55,1,1,1,2,0,9500.0,1,1,отклика нет,работает,пенсионер,мужчина
1472,61044494,0,27,1,0,0,2,2,8000.0,1,1,отклика нет,работает,не пенсионер,женщина
1473,61044751,1,27,1,0,0,0,0,15000.0,1,1,отклик,работает,не пенсионер,женщина
1474,61045067,0,32,1,0,0,0,0,21000.0,1,1,отклика нет,работает,не пенсионер,женщина
1475,61045307,0,38,1,0,0,2,0,50000.0,1,1,отклика нет,работает,не пенсионер,женщина
1476,61045353,0,32,1,0,1,1,1,12000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1477,61046387,0,48,0,1,1,1,1,6000.0,1,1,отклика нет,не работает,пенсионер,мужчина
1478,61046946,0,54,1,0,1,2,0,28000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1479,61047184,0,38,1,0,1,1,1,29500.0,1,1,отклика нет,работает,не пенсионер,мужчина
1480,61047223,0,27,1,0,0,1,1,10000.0,1,1,отклика нет,работает,не пенсионер,женщина
1481,61047386,0,32,1,0,1,1,1,18000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1482,61047444,0,34,1,0,1,1,1,6000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1483,61047525,0,30,1,0,1,2,0,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1484,61047805,0,41,1,0,0,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
1485,61047844,0,28,1,0,0,0,0,10000.0,1,1,отклика нет,работает,не пенсионер,женщина
1486,61047936,0,53,1,0,0,2,0,13000.0,1,1,отклика нет,работает,не пенсионер,женщина
1487,61047955,0,30,1,0,1,2,2,7000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1488,61048180,0,32,1,0,0,1,1,35000.0,1,1,отклика нет,работает,не пенсионер,женщина
1489,61048437,0,30,1,0,0,0,0,30000.0,1,1,отклика нет,работает,не пенсионер,женщина
1490,61048447,0,58,0,1,1,2,0,6200.0,1,1,отклика нет,не работает,пенсионер,мужчина
1491,61048877,0,36,1,0,1,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1492,61048924,0,24,1,0,0,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
1493,61049635,0,58,1,1,1,0,0,10000.0,1,1,отклика нет,работает,пенсионер,мужчина
1494,61049943,1,28,1,0,1,0,0,15000.0,1,1,отклик,работает,не пенсионер,мужчина
1495,61050338,0,34,1,0,0,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
1496,61050362,0,64,1,1,1,0,0,12000.0,1,1,отклика нет,работает,пенсионер,мужчина
1497,61050759,0,64,1,1,0,2,0,30000.0,1,1,отклика нет,работает,пенсионер,женщина
1498,61051130,0,55,1,1,1,3,0,13000.0,1,1,отклика нет,работает,пенсионер,мужчина
1499,61051390,1,30,1,0,1,2,2,12000.0,1,1,отклик,работает,не пенсионер,мужчина
1500,61051494,0,50,1,0,1,2,0,18000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1501,61051781,0,50,1,0,1,1,0,18000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1502,61051822,0,26,1,0,0,1,1,13000.0,1,1,отклика нет,работает,не пенсионер,женщина
1503,61052197,0,52,1,0,1,1,1,11000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1504,61052492,0,42,0,1,0,2,1,8000.0,1,1,отклика нет,не работает,пенсионер,женщина
1505,61052509,0,48,1,0,1,1,1,6000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1506,61052625,0,62,1,1,1,0,0,10000.0,1,1,отклика нет,работает,пенсионер,мужчина
1507,61053018,0,45,1,0,0,0,0,20000.0,1,1,отклика нет,работает,не пенсионер,женщина
1508,61053507,0,38,1,0,1,1,1,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1509,61053514,0,47,1,0,0,4,2,8000.0,1,1,отклика нет,работает,не пенсионер,женщина
1510,61053515,0,38,1,0,1,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1511,61054011,0,31,1,0,1,1,1,9000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1512,61054014,0,37,1,0,0,2,2,12000.0,1,1,отклика нет,работает,не пенсионер,женщина
1513,61054427,1,38,1,0,1,2,1,12000.0,1,1,отклик,работает,не пенсионер,мужчина
1514,61054475,0,25,1,0,0,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,женщина
1515,61054614,0,37,1,0,1,1,1,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1516,61054691,0,51,1,0,0,2,0,12000.0,1,1,отклика нет,работает,не пенсионер,женщина
1517,61054803,0,33,1,0,0,1,1,7000.0,1,1,отклика нет,работает,не пенсионер,женщина
1518,61055116,0,49,1,0,1,5,0,30000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1519,61055547,0,36,1,0,1,1,1,8000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1520,61055679,0,34,1,0,1,1,1,20000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1521,61055796,1,22,1,0,0,0,0,19000.0,1,1,отклик,работает,не пенсионер,женщина
1522,61056293,0,33,1,0,1,1,1,10000.0,1,1,отклика нет,работает,не пенсионер,мужчина
1523,61056448,0,41,1,0,0,0,0,25000.0,1,1,отклика нет,работает,не пенсионер,женщина
1524,61056480,0,23,1,0,0,0,0,14000.0,1,1,отклика нет,работает,не пенсионер,женщина
1525,61056530,0,37,1,0,1,0,0,15000.0,1,1,отклика нет,работает,не пенсионер,мужчина
